pair_id,risk_score
P1F6303588CBA,0.02646713369965963
P1F85CAC25DCE,0.008252365137840497
P1F884C236461,0.02646713369965963
P1F98E25BB441,0.0272642523334819
P1FAE7ECF0BBC,0.015336851138205694
P1FC4844E9F94,0.020350042783270638
P1FEADEB09DE5,0.02034956607873084
P1FEF8B176B48,0.04397173106311747
P1FFF4C85B7D2,0.0019027542945826159
P20266EF5FCA6,0.02034956607873084
P2040332C6EBD,0.0019027542945746012
P204F368EFFAB,0.026467133698971062
P2055EF2F860E,0.016855797127179217
P2094EACBC1F7,0.020349566444497737
P209B75CBF45C,0.014964754245239987
P209C32548252,0.012210619201291035
P211773F3823D,0.021693982395261994
P214D2C45A3CE,0.012210619201843654
P2164DE97BEA9,0.0066925441350146825
P21C5969EE4F4,0.02034956607873084
P22100B255C41,0.020349566444497737
P22569BBA4943,0.008959319676589998
P2284A21BD20A,0.0544094102068127
P22C74C27EC77,0.0018995698434034704
P22CC92A51169,0.02034956607873084
P230D7214A1DF,0.02034956607873084
P230FE38F1508,0.02646713369965963
P2347D237133D,0.0030868700244773913
P24305DA88E98,0.02034956607873084
P2453EE5DFBCE,0.020349566078088965
P24ADD8E8B9C3,0.014965190661111013
P24DF7C1A4D7A,0.008252365137840497
P24E420FE87D2,0.02034956607873084
P2529ED1B85B5,0.014964754245239987
P2547B9BEB259,0.0535071886129997
P254921F460F9,0.013956755121044096
P2549936024E4,0.02646713369965963
P255DFCFF239A,0.02020161423478651
P2571AB6345D4,0.020349566078088965
P257960A9365A,0.020349566078088965
P258BC1DB012A,0.013131172720100025
P259CE5E724BF,0.020349566078088965
P25ADC1AB6187,0.027811802078294732
P261B28868C4D,0.020349566078106344
P26283B5F3499,0.0019027542945826159
P265E8D297D13,0.020349566444497737
P26617B748F81,0.013956755121619618
P2696D299F8F9,0.02646713369965963
P26D1455ECBBC,0.0544094102068127
P26DF03C0798B,0.026467134092048063
P271C847FA6DD,0.008252365137840497
P272D2D2AD2B0,0.013594701415722325
P274244B9C0F8,9.295052300346875e-05
P277729BA2E2C,0.02034956607873084
P278193C747FD,0.014964754245239987
P27B5B49E3337,0.020349566444497737
P27BF3745BAA4,0.02034956607873084
P27CFCA0B982A,0.0004870801447274321
P27DB07A62D29,0.00040926205912000286
P27F158A84F0A,0.020349566078106344
P28772ACCC927,0.020349566078106344
P28883C0F1D1B,0.026467134092048063
P288943D8D2AD,0.02646713369965963
P28DB9E46CBA3,0.0019027542945826159
P291BFCD2143D,0.02646713369965963
P29238A5E7A1B,0.0019027542945746012
P296DD6BCDA43,0.08390179783876206
P29A3487E16BA,0.020349566078088965
P29EF14332C5A,0.020349566078088965
P2A0E4C3407CA,0.026467133698989707
P2A252909DEF7,0.000305573069874832
P2A84EDEFD4AA,0.054079327320124965
P2AB3E9161204,0.010947658483151842
P2AC22A86239A,0.008252365416158827
P2AF522758A69,0.02034956607873084
P2B1013DF82CE,0.014964754244668275
P2B4793EF0A36,0.020349566078106344
P2B8D6904B04F,0.020349566444497737
P2BB0776CF449,0.014964754245239987
P2BCE6AB236F4,0.020351194381534602
P2BFD3FCE0B8B,0.0004870801447274321
P2C95ED8F6B1D,0.020349566078106344
P2CEDC44E2B49,0.00190284359317396
P2CF9C862133A,0.010948860443534186
P2CFF1DBF6EBD,0.014964754245239987
P2D102E6F29D2,0.014964754244652361
P2D6A8C56BDEF,0.026467645099655372
P2D89FA4F744C,0.02034956607873084
P2D96F4C66207,0.02034956607873084
P2DB0846A9186,0.00040926205928950535
P2DB8505A70BE,0.02646713369965963
P2DEBF5AEAB2D,0.013956755121619618
P2E137E5BF215,0.020353525343954407
P2E2711A28424,0.02646713369965963
P2E4603C78DAB,0.026467133698971062
P2E4A36B4EEA6,0.02646713369965963
P2E9405BF5124,0.013131172720100025
P2EDD8FD14989,0.0019791798015965215
P2F0CF65DE0F5,0.01094765848263205
P2F18C9AF03E7,0.020349566078106344
P2F3AE21DBC48,0.013785112384953929
P2F512752226C,0.020349566078106344
P2F6A8E9D418D,0.02034956607873084
P2F8E9B363E6C,0.026467134092048063
P2FBF5C6AAE98,0.014964754580093753
P2FF120EE7EC3,0.01094765848268422
P300636BEAA1C,0.013131172720100025
P301955E2F60E,0.15387804317402254
P30AC0F491964,0.001462158619852171
P31093123C553,0.02034956607873084
P3126A0886899,0.020371800305936782
P315C4BC94D8E,0.013131172719534994
P31788E767E37,0.00022209863421178883
P31878EF05302,0.02646713369965963
P3199E72EEC4F,0.02034956607873084
P320307C00ABB,0.020349566078106344
P32151C6F3794,0.022096390781109698
P32254369C6CC,0.0019027542948704273
P323184A71475,0.0019027542945746012
P323C8752DD6E,0.02034956607873084
P323FC6700671,0.026467133698989707
P324B7BCA880A,0.010947658483151842
P327D315BFFB3,0.013956755121619618
P32B63DAE3DED,0.014964754580093753
P330CB60A43EB,0.026467133698989707
P332705924120,0.0014621584663975164
P333046E58021,0.010947658787606165
P33387914B942,0.010727869475532559
P335A366C8C34,0.02034956607873084
P337185EA2874,0.010958140162055
P3390D7D53D59,0.014964754580093753
P33ACFFCCCA5F,0.013131172720100025
P33B1C6EBCA22,0.04510192091929483
P33D82BE557CA,0.020349566078106344
P33EC1691691D,0.05240647556896812
P343D241D610F,0.003430292754288201
P346772DE1288,0.001979402600269345
P34865951B9AA,0.020349566078106344
P349302715DAD,0.2305530146330515
P3493EBB8F780,0.010947658482617577
P34B195107AB8,0.0019027542945746012
P34D09ED7851C,0.020349566078088965
P34D4C64E8AB1,0.02646713369965963
P34FE4775731A,0.026467133698971062
P354015799102,0.02034956607873084
P35716314BF1B,0.020349566078088965
P3575CE42170B,0.013131172720100025
P3580CF2A1E97,0.02034956607873084
P3583C728F207,0.013956755121619618
P35A3760B038B,0.020349566078088965
P35C6E264715A,0.012835489846149063
P35CAC4D2CC72,0.02646713369965963
P35D1369BDA08,0.02646713369965963
P35EEC469D5C9,0.02034956607873084
P35EF8035BC73,0.015082616766974335
P3633CD82825A,0.008252365137352087
P365F6B7D436F,0.02034956607873084
P3678B68D41ED,0.03351522371603106
P368BD222F7A2,0.020349566444497737
P36C52F08E2F7,0.012210619201306002
P375AAFDB21DD,0.010947658483151842
P37AB51F19D63,0.02034956607873084
P37B01283CD52,0.0019027542948704273
P37B6AA3C2D3A,0.02646713369965963
P37D8D646D44A,0.0019027542948704273
P38321BCAAACF,0.02034956607873084
P3840A96B2FB9,0.0014621584663975164
P3841543DAD88,0.013131172720100025
P3895B6C72ADF,0.01094765848263205
P3895C1677DD0,0.0019027542945746012
P38AA7DA93EB6,0.026467133698971062
P38C985C7494F,0.020349924059222337
P38DBDCD3DC2F,0.010947658483151842
P38FA61D76026,0.0030868700241266913
P393BC7D9CDE7,0.010947658787606165
P394C346481C9,0.014964754244668275
P394F8BAC0F65,0.026467133698971062
P399F4ACD4B57,0.02034956607873084
P3A442800262D,0.02034956607873084
P3A66316BA416,0.013245294319414402
P3A8708F8B8F8,0.0544094102068127
P3A98991C9FCB,0.010947658483151842
P3ABD4FFE4B18,0.0544094102068127
P3AC5EB6AD512,0.012210619201291035
P3AE90A87FF7E,0.008252365137352087
P3B12D17C9059,0.01094765848263205
P3B1688A42340,0.026467134092048063
P3B4DE3C60B11,0.026467134092048063
P3B57AF4555EB,0.013956755121044096
P3B69C75B56EE,0.010947658483151842
P3BDFDEE0340C,0.02034956607873084
P3C845E4F8B74,0.03593498110952639
P3C8FF141EAB9,0.02646713369965963
P3C9721B14C13,0.02034956607816904
P3CE8374506F0,0.0019027542948704273
P3D187F8CE28F,0.012822225599858081
P3D25E284BB31,0.01094765848263205
P3D7BEAEA05C4,0.020349566078106344
P3D83F827DDDD,0.014964754244652361
P3D87461A0CCE,0.020349566078106344
P3DC2958E306F,0.0004870801445621202
P3E0B0132115E,0.026467133698971062
P3E6A62EAA13A,0.008252365137352087
P3F1075F7A25B,0.013131172720100025
P3F66A1358501,0.014964754245239987
P3F95C59B6C0B,0.014964754245239987
P3FB6AABB9C0F,0.013131172719534994
P3FD8187E7AC1,0.0203577725036792
P407A608B4324,0.02008992643734556
P40AFE977A2B9,0.02034956607873084
P40B453E96662,0.0019027542945746012
P416199467EF5,0.0019027542948704273
P41AF1CC735F8,0.020362001472464447
P41EF3506B2CF,0.02034956607873084
P41F22DA8479D,0.02034956607873084
P4233A6387FE8,0.010947658787606165
P4253515998F6,0.02646713369965963
P42BE9F889686,0.02034956607873084
P42C7C9C77305,0.0019027542948704273
P4390C7F28816,0.0004470866496311101
P43C204D6A4E5,0.0019027542948704273
P43C362A60394,0.12132229996519651
P43D55564B17C,0.07825492374069581
P440FB1711235,0.020349566078106344
P441AA1B4B136,0.020357405067973466
P44211AC6B26B,0.02646713369965963
P4421CE2667FB,0.026467134092048063
P44385B6546BB,0.013131592354462323
P44504021DCF0,0.020349566444497737
P445DF95DB26C,0.020349566078088965
P448C7F07EEF3,0.02034956607873084
P44A4C41A6523,0.010947658483151842
P44E3CEF83EB7,0.01939188707865198
P450FDEE2DCA9,0.293252363703727
P45426712B999,0.020362001472464447
P4544E1866257,0.008252365137840497
P455718427B43,0.020349566078106344
P4594C7E89565,0.010947658482617577
P46062B2E330E,0.013131172720100025
P465B905142B7,0.020349566078106344
P466C5D6588BF,0.02646713369965963
P46A4E500166D,0.001903663899071615
P46CD9EBD2904,0.020349566078088965
P46DCAE0E2FDD,0.019198109001227356
P46E1A075776F,0.02034956607873084
P472C14DC0BF2,0.008252365137352087
P4730F33A0D87,0.008252365137352087
P47BC34BDB8AF,0.02034956607873084
P47CE567CE2BE,0.014964754245239987
P481C477C990B,0.01366933665912338
P48536ACB94AB,0.02646713369965963
P487017E0BAF5,0.02034956607873084
P488FBD7E493E,0.001902754463444131
P48CA6B033A8B,0.0019027542945746012
P48F18FA66BC6,0.020349566078106344
P4922DC569E49,0.0019027542945746012
P494C36636B54,0.02034956607873084
P495A7DBB4E70,0.020349566078106344
P49D15A55164F,0.026467133698989707
P4A0123E94CE5,0.01094765848263205
P4A116146C891,0.2316684279621976
P4A4D2183E5E5,0.04308832410054513
P4A5E9594AF3C,0.014964754245239987
P4A60A511E039,0.020349566078106344
P4A6157701E2A,0.020349566078088965
P4A67DD229BC8,0.02034956607873084
P4B02ECEBD5B7,0.012210619201291035
P4B5000F8E473,0.0019791798015883987
P4BCC613DA08D,0.02646713369965963
P4BFFB570A4F5,0.02034956607873084
P4C212D204D03,0.020349566078088965
P4C2ACC624C99,0.02034956607873084
P4C32831B108F,0.020349566444497737
P4D87ED2BB68F,0.001229582379036287
P4D8A9E5F767E,0.011256296218635628
P4DAC42231ED0,0.020349566078106344
P4E2E8D7C2AF2,0.0019027542948704273
P4E8FE17BFD3A,0.020350042783270638
P4E9966F4D4CF,0.010947658483151842
P4EA79EC1CF58,0.020349566444497737
P4EAC04D14EC2,0.026467133698971062
P4EB55BD635C6,0.010947658482617577
P4EDC79EB8974,0.010947658483151842
P4F1A544502D4,0.02034956607873084
P4F2120E585FF,0.013439985690156798
P4F23910D9EF8,0.0019027542945746012
P4F283D6B2015,0.0019027542945746012
P4F610983AB4C,0.013131172719550308
P4F672CECFBC1,0.008252365137365315
P4F6D50C909C8,0.0019791798018883805
P4FA493CCB47E,0.010947658483151842
P4FB1F29F7CEB,0.00048708014454673984
P4FEA37963DC5,0.02034956607873084
P50197C7FF16C,0.008252365137840497
P501B847FCCB3,0.01980581009092977
P506DAF91C397,0.02034956607873084
P5074DC72644F,0.026483471407030564
P50D079423DF2,0.013956755121059693
P5131A8E467C6,0.012210619516758472
P520426C68871,0.020349566444497737
P520DFA470FE8,0.0019027542945746012
P521C6C156A6F,0.020349566078088965
P524ABB51641A,0.0019027542948704273
P5288E4715891,0.008252365137840497
P528A843C2E0C,0.02034956607816904
P528FA6B0E1FB,0.014964754245239987
P52C96569BF10,0.0030868700244773913
P52F66FE021D8,0.0019027542945826159
P531C7978CCF0,0.008252365137352087
P533A27754557,0.02646713369965963
P53FA450872F8,0.02830441220806745
P54C1C448C09C,0.0014621584663975164
P550608F39201,0.02034956607873084
P559143026159,0.054410008020184135
P55AAE4CC25B7,0.020349569416045432
P55BDA69ABEB1,0.02717336296547185
P55CCAF09B36E,0.013893559658838688
P55CF9FA8C33D,0.012210619201291035
P55D0C86842AB,0.020349566078088965
P55F2A6CFC444,0.010947658482617577
P5653DDDC0FA3,0.02646713369965963
P5662165108B1,0.008345879683749127
P56A211874011,0.014964754245239987
P56D066DE1C91,0.026467133698971062
P56FE9F0E268E,0.0019027542948704273
P57079C3B4D4E,0.0019027542948704273
P57489D401DAA,0.013956755121059693
P577D939032E5,0.008252365137352087
P57A84AEB1B32,0.026467133698989707
P57AD161DE731,0.020349566078088965
P57B42E19CE25,0.02034956607873084
P581231EB6356,0.026467133698989707
P58125997B70A,0.026467134092048063
P581FA23BB408,0.020349566078106344
P58459ED7CF72,0.02034956607873084
P584F8E0E3767,0.0019791798018883805
P5859AD8BD52E,0.020349566078106344
P587EFE361861,0.02646713369965963
P588C111242B7,0.008252365137352087
P58D2F6F9606C,0.02034956607873084
P58E30B6D96F8,0.02034956607873084
P596FC869CF62,0.013131172720100025
P597C533CCDE2,0.020349566078106344
P59A1367CA668,0.02646713369965963
P59C2FBED6E9B,0.018311311394772548
P59C333BDDC70,0.020349566078106344
P59C7CAD969F6,0.020349566078088965
P5A04BF7805F0,0.010947658482617577
P5A0BC1CE5D1A,0.010947658482617577
P5A206B86FF9F,0.00040926205912000286
P5A42F6DB573C,0.013613600481324654
P5AA0B3800573,0.02034956607873084
P5AA3CC9BE76E,0.020349566078106344
P5AA512C6B839,0.026467645099655372
P5AAA6C52A650,0.013131172719534994
P5AC57F8D6B33,0.014964754245239987
P5ADC1707EAA6,0.0001341302742161032
P5B2DEDEE3CE9,0.02034956607873084
P5B2E8A34323C,8.422089614845666e-05
P5B541B647104,0.01677713101060223
P5B7022E43DD3,0.010947658482617577
P5B8AB4C907B8,0.026467201602941838
P5BE6FC04E140,0.03412304228724987
P5C1A06CD9245,0.02646713369965963
P5C4858F11BFC,0.02646713369965963
P5CC884A5D329,0.0019027542945826159
P5CFBB0BE5111,0.020349566078088965
P5D0408958D66,0.02034956607873084
P5D0663B6C6C5,0.02034956607873084
P5D0CA91FD52F,0.029514766465396858
P5D1B565B78ED,0.026467133698971062
P5D64BA0F105F,0.010572881443431664
P5D81CC4D9BA1,0.02646713369965963
P5DA7CD748D87,0.05440941020600775
P5DAA2D9C20A7,0.02646713369965963
P5DB64842AA11,0.0004270756250812791
P5E18B4BC371E,0.010947658483151842
P5E7E17D5EE03,0.013956755121619618
P5E7F49DD8FB4,0.02125895116891295
P5ECB048024B2,0.020349566078088965
P5ECBE441A532,0.01671499425125248
P5EEAA175C189,0.010947658483151842
P5F0B4157AB3C,0.03277682381275111
P5F1990294002,0.02202269584808837
P5F256F89DB65,0.010947658483151842
P5F7A1D2F9993,0.020349566078088965
P5F7D69195655,9.295052300611958e-05
P6054C700D8DE,0.026467133698989707
P605C7D4731AB,0.020350042783270638
P609414CF0F67,0.02646713369965963
P60D7993B0361,0.005414583447653746
P60F001619B3B,0.02646713369965963
P60F96C65DEF8,0.026467133698971062
P610CE4C5F212,0.2768271167224
P61230A5F71C3,0.014964754245239987
P61301799DC35,0.020349566078088965
P61337B5CB129,0.02646713369965963
P616B0E3A0181,0.010947658482617577
P61A09A46936A,0.013552367210161535
P61AF89484A48,0.0019027542948704273
P61D56544DDAF,8.422089615101466e-05
P61D9C629C563,0.008252365137352087
P62461A577648,0.010947658787606165
P62501C20E14C,0.02034956607873084
P625D142A5775,0.020349566078088965
P628A321AF304,0.020349566078088965
P629BC621731B,0.02034956607873084
P629F6FFBEE96,0.0019791799728347535
P62A4AD5A7CF7,0.02646713369965963
P62BA9D812ACD,0.018193228087296207
P62F3691F8FF3,0.010947658483151842
P631DDBEDCA09,0.020349566078106344
P632A0222C6D7,0.02646713369965963
P633A844C55C1,0.0019027542945826159
P635DA561A429,0.02646713369965963
P636476CC66B1,0.026467133698989707
P6366CAA3D6BA,0.02034956607873084
P638A42110B29,0.026467133698989707
P638F9D28ADC9,0.0019027542948704273
P63D60148B677,0.013855754533066372
P63EC120B7128,0.02646713369965963
P63F1F1D75893,0.01094765848263205
P640719BF65E7,0.0020919390334129756
P6451EB46467F,0.02646713369965963
P649F8252C2A2,0.02034956607873084
P64CC4E863500,0.0019791798018883805
P64DBA2B0B941,0.026467645099655372
P64DE2A910B03,0.008252365137352087
P6576F9DCBE10,0.013131172720100025
P658EDE9EB34C,0.005724585307890238
P65967014AD56,0.001462158466161823
P65B5713C5DAB,0.0019027542945826159
P65BBB413C440,0.012210619201291035
P65CD2A2FE4D8,0.020349566078106344
P65D743AE2119,0.026467134092048063
P664BA2AA6167,0.0023383642932961702
P6678661C84DD,0.020349566078088965
P66887A597A4D,0.0019027542945826159
P66891F4033F3,0.02646713369965963
P66CBC3FAAA43,0.02646713369965963
P6729E1DADFF6,0.0019027542945746012
P676367B63759,0.008252365137840497
P6769F42654AD,0.0030868700241266913
P676BE7D2F711,0.020350042783270638
P677D5A0297E4,0.02034956607873084
P67E2CA9780DE,0.0019027542948704273
P67F38A1F90E8,0.026467521571642217
P67FC499B389C,0.054409410665505316
P67FF55C0CA18,0.02034956607873084
P681BE95A2A92,0.0027682835828173684
P681D90752D68,0.010947658482617577
P681E606DC91B,0.01094765848263205
P6843B7C433FE,0.014964754245239987
P68BB1DD0615D,0.020153629724741502
P68E6F4C78ED9,0.0002147948425140957
P68ED637F446F,0.02034956607873084
P692C6E627BAA,0.02646713369965963
P693AA47AC083,0.03774833625463635
P697FBF672EE8,0.02034956607873084
P697FC3D13A35,0.02034956607873084
P6988A13E734F,0.020349566078088965
P698FF235AB07,0.014964754245239987
P6A63EF3BF965,0.0019027542948704273
P6A8780D72A80,0.02034956607873084
P6AAB55F7640F,0.0019027542945746012
P6B09D583A8F7,0.02048085573851448
P6B0B6443CEA4,0.014964754244668275
P6B33E35E49A8,0.020349566078106344
P6B4166B79318,0.09112670392689447
P6B6AF3CA2975,0.020349566078106344
P6B92C0F09B9B,0.01094765848263205
P6BCC73238EB8,0.013131172720100025
P6CDB6BD03AC1,0.026467133699231534
P6D29581900C5,0.013131173042077483
P6D4A47B0636A,0.000134130274103879
P6DDDECFD17A0,0.0019027542948704273
P6E11F4593677,0.02034956607873084
P6E7C30312FDB,0.0019027542948704273
P6E897D12B11C,0.013288958385918568
P6E8CD679AD5E,0.0019027542945826159
P6EF99840E7D6,0.02034956607873084
P6F47DB105570,0.0019027542948704273
P6F5FBB0BB496,0.02034956607873084
P6FB04528E1FC,0.02034956607873084
P6FB111DF5132,0.0019791474705378427
P6FF7BC814CF7,0.02035000282659953
P70042656996A,0.02034956607873084
P700CE509B3CC,0.013956755121059693
P701CF8DFF886,0.014964754244668275
P702900727D98,0.02646713369965963
P7046C99AF83D,0.016717593048063622
P705E15BA84B0,0.0019791798015883987
P706FC059993A,0.020349566078088965
P70802C1E14DE,0.0019027542945826159
P70A775F2BD1D,0.029366336355811463
P70C5A2F280C9,0.05440941020602956
P70D833723CCF,0.02034956607873084
P70F0C536AFBD,0.008252365137365315
P7110CD1E2775,0.008252365137365315
P713C8EDB1F6B,0.010947658787606165
P714517625998,0.020349566078088965
P716A94460337,0.0019027542945746012
P719EFF3874D6,0.020349566078088965
P721758CF1DC8,0.012210619201843654
P722C72A597D7,0.0012186493298243116
P723F4979D5B7,0.026467283834402416
P726CD4D935AF,0.010947658483151842
P72A0E8188CAE,0.0019027542945826159
P72B877DD2318,0.008252365137840497
P72C304C9A5B7,0.02646713369965963
P72CBF5F1E0E7,0.020349566078106344
P72E531B83CB3,0.020349566444497737
P72F4E2604782,0.00022209863421178883
P736FF77320B2,0.02034956607873084
P73D401A4AF80,0.02034956607873084
P73E175C103CF,0.008252365137352087
P74126210AFA1,0.02646713369965963
P7443F7B3C809,0.015369053936055232
P744439995594,0.02034956607873084
P746A76400CCD,0.014964754244652361
P747AE0963045,0.014964754245239987
P7497A758FB1D,0.008252365137840497
P75078E42E8FC,0.012210619201306002
P750C49BD0B06,0.020349566078088965
P754487B1211C,0.0019791798018883805
P7548DE1AE6C3,0.0019791798015883987
P756FF671A396,0.026467133698971062
P757B1C4DA8A2,0.026467133698971062
P757EEFC57ACB,0.020349566078106344
P75830D095F2F,0.02034956607873084
P7596ACE7FC44,0.010947658482617577
P7599886E7B65,0.013131172720100025
P75AB1916F458,0.026467133698971062
P75B2230B0568,0.014964754245239987
P75BA0B777D70,0.013956755121619618
P763894767B4A,0.02034956607873084
P7712643B6BD9,0.02034956607873084
P771D3C012C50,0.0019791799728347535
P77239E6C7382,0.015149637703363873
P773F5D3D9E0B,0.02034956607873084
P774A15A04BD7,0.0019027542945826159
P776D298D98D1,0.0019027542945746012
P7795A8CF670D,0.011130985476704611
P77A95346367D,0.020349566078088965
P77D8E9AF06F2,0.02646713369965963
P77EBF8A776ED,0.0005683598467966131
P78209ABA4A00,0.02034956607873084
P7848EFDE7CC2,0.0019027542948704273
P789234710976,0.02034956607873084
P789C7F7F1F99,0.02034956607873084
P78AB34D06195,0.013369297408171745
P78B8B9698A5F,0.012210619201843654
P78DC9355E969,0.020349566078106344
P795A035AAAE1,0.0019027542945826159
P79A30E5758A2,0.01094765848263205
